Id;Source;Target;person_id;exhibitor;exhibition_id;exhibition;year;name_from_catalogue;place_name
1335;p_475;e_11;475;Cheronnet-Champollion, René;11;11. Jahresausstellung (Künstlerhaus);1880;Cheronnet-Champollion, René;Paris
1336;p_476;e_5;476;Chevillard, Ch.;5;5. Große Jahresausstellung (Künstlerhaus);1874;Chevillard, Ch.;Paris
1337;p_477;e_4;477;Chierici, Gaetano;4;4. Große Jahresausstellung (Künstlerhaus);1872;Chierici, Gaetano;Milan
1338;p_477;e_17;477;Chierici, Gaetano;17;17. Jahresausstellung (Künstlerhaus);1887;Chierici, Gaetano;Reggio nell’Emilia
1339;p_477;e_18;477;Chierici, Gaetano;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Chierici, Gaetano;no value
1340;p_477;e_19;477;Chierici, Gaetano;19;18. Jahresausstellung (Künstlerhaus);1889;Chierici, Gaetano;Reggio nell’Emilia
1341;p_477;e_20;477;Chierici, Gaetano;20;19. Jahresausstellung (Künstlerhaus);1890;Chierici, Gaetano;Reggio nell’Emilia
1342;p_477;e_21;477;Chierici, Gaetano;21;20. Jahresausstellung (Künstlerhaus);1891;Chierici, Gaetano;Reggio nell’Emilia
1343;p_477;e_22;477;Chierici, Gaetano;22;21. Jahresausstellung (Künstlerhaus);1892;Chierici, Gaetano;Reggio nell’Emilia
1344;p_477;e_23;477;Chierici, Gaetano;23;22. Jahresausstellung (Künstlerhaus);1893;Chierici, Gaetano;Reggio nell’Emilia
1345;p_478;e_19;478;Chittussi, Anton;19;18. Jahresausstellung (Künstlerhaus);1889;Chittussi, Anton;Prague
1346;p_479;e_3;479;Choulant, Th.;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Choulant, Th.;Dresden
1347;p_480;e_7;480;Christ, M. L.;7;7. Große Jahresausstellung (Künstlerhaus);1876;Christ, M. L.;Munich
1348;p_481;e_19;481;Christian, Max;19;18. Jahresausstellung (Künstlerhaus);1889;Christian, Max;Vienna
1349;p_481;e_20;481;Christian, Max;20;19. Jahresausstellung (Künstlerhaus);1890;Christian, Max;Vienna
1350;p_481;e_23;481;Christian, Max;23;22. Jahresausstellung (Künstlerhaus);1893;Christian, Max;Vienna
1351;p_481;e_26;481;Christian, Max;26;25. Jahresausstellung (Künstlerhaus);1897;Christian, Max;Vienna
1352;p_481;e_27;481;Christian, Max;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Christian, Max;Vienna
1353;p_481;e_28;481;Christian, Max;28;26. Jahresausstellung (Künstlerhaus);1899;Christian, Max;Vienna
1354;p_482;e_20;482;Chrobak, Margaretha;20;19. Jahresausstellung (Künstlerhaus);1890;Chrobak, Margaretha;Vienna
1355;p_483;e_7;483;Chwala, Adolf;7;7. Große Jahresausstellung (Künstlerhaus);1876;Chwala, Adolf;Vienna
1356;p_483;e_10;483;Chwala, Adolf;10;10. Große Jahresausstellung (Künstlerhaus);1879;Chwala, Adolf;Vienna
1357;p_483;e_15;483;Chwala, Adolf;15;15. Jahresausstellung (Künstlerhaus);1885;Chwala, Adolf;Vienna
1358;p_483;e_16;483;Chwala, Adolf;16;16. Jahresausstellung (Künstlerhaus);1886;Chwala, Adolf;Vienna
1359;p_483;e_18;483;Chwala, Adolf;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Chwala, Adolf;no value
1360;p_483;e_19;483;Chwala, Adolf;19;18. Jahresausstellung (Künstlerhaus);1889;Chwala, Adolf;Vienna
1361;p_483;e_21;483;Chwala, Adolf;21;20. Jahresausstellung (Künstlerhaus);1891;Chwala, Adolf;Vienna
1362;p_483;e_22;483;Chwala, Adolf;22;21. Jahresausstellung (Künstlerhaus);1892;Chwala, Adolf;Vienna
1363;p_483;e_24;483;Chwala, Adolf;24;23. Jahresausstellung (Künstlerhaus);1895;Chwala, Adolf;Vienna
1364;p_484;e_16;484;Chwala, P.;16;16. Jahresausstellung (Künstlerhaus);1886;Chwala, P.;Vienna
1365;p_485;e_1;485;Ciardi, Guglielmo;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Ciardi, Guglielmo;trieste
1366;p_485;e_3;485;Ciardi, Guglielmo;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Ciardi, Guglielmo;Venice
1367;p_485;e_18;485;Ciardi, Guglielmo;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Ciardi, Guglielmo;no value
1368;p_485;e_22;485;Ciardi, Guglielmo;22;21. Jahresausstellung (Künstlerhaus);1892;Ciardi, Guglielmo;Venice
1369;p_485;e_29;485;Ciardi, Guglielmo;29;27. Jahresausstellung (Künstlerhaus);1900;Ciardi, Guglielmo;Venice
1370;p_486;e_15;486;Ciardi, N.;15;15. Jahresausstellung (Künstlerhaus);1885;Ciardi, N.;Florence
1371;p_487;e_7;487;Ciceri, C.;7;7. Große Jahresausstellung (Künstlerhaus);1876;Ciceri, C.;Florence
1372;p_494;e_17;494;Clementz, Hermann;17;17. Jahresausstellung (Künstlerhaus);1887;Ciementz, Hermann;Berlin
1373;p_488;e_27;488;Cifariello, Filippo;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Cifariello, Filippo;Passau
1374;p_488;e_29;488;Cifariello, Filippo;29;27. Jahresausstellung (Künstlerhaus);1900;Cifariello, Filippo;Passau
1375;p_489;e_18;489;Cipriani, Nazzareno;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Ciprani, Nazareno;no value
1376;p_490;e_18;490;Claus, Emile;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Claus, Emile;no value
1377;p_490;e_24;490;Claus, Emile;24;23. Jahresausstellung (Künstlerhaus);1895;Claus, Emile;Astene
1378;p_491;e_4;491;Claus, Heinrich;4;4. Große Jahresausstellung (Künstlerhaus);1872;Claus, Heinrich;Vienna
1379;p_492;e_15;492;Claussen, W.;15;15. Jahresausstellung (Künstlerhaus);1885;Claussen, W.;Vienna
1380;p_493;e_7;493;Clays, Paul Jean;7;7. Große Jahresausstellung (Künstlerhaus);1876;Clays, Paul Jean;Amsterdam
1381;p_493;e_18;493;Clays, Paul Jean;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Clays, Paul Jean;no value
1382;p_493;e_24;493;Clays, Paul Jean;24;23. Jahresausstellung (Künstlerhaus);1895;Clays, Paul Jean;Brussels
1383;p_495;e_1;495;Closs, Gustav;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Closs, Gustav;Munich
1384;p_495;e_2;495;Closs, Gustav;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Closs, Gustav;Munich
1385;p_495;e_3;495;Closs, Gustav;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Closs, Gustav;Munich
1386;p_496;e_24;496;Cluysenaar, Alfred;24;23. Jahresausstellung (Künstlerhaus);1895;Cluysenaar, Alfred;Brussels
1387;p_497;e_8;497;Codecasa, Louise;8;8. Große Jahresausstellung (Künstlerhaus);1877;Codecasa, Louise;Vienna
1388;p_497;e_9;497;Codecasa, Louise;9;9. Große Jahresausstellung (Künstlerhaus);1878;Codecasa, Louise;Vienna
1389;p_497;e_17;497;Codecasa, Louise;17;17. Jahresausstellung (Künstlerhaus);1887;Codecasa, Louise;Vienna
1390;p_498;e_3;498;Coen, Sigismondo;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Coen, Sigismund;Venice
1391;p_499;e_1;499;Coessin, Fosse de la;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Coessin, Fosse de la;Paris
1392;p_178;e_1;178;Bayer, Heinrich;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Bayer, Heinrich;Wroc?aw
1393;p_500;e_5;500;Cohen, Eduard;5;5. Große Jahresausstellung (Künstlerhaus);1874;Cohen, Eduard;Munich
1394;p_500;e_8;500;Cohen, Eduard;8;8. Große Jahresausstellung (Künstlerhaus);1877;Cohen, Eduard;Vienna
1395;p_500;e_9;500;Cohen, Eduard;9;9. Große Jahresausstellung (Künstlerhaus);1878;Cohen, Eduard;Vienna
1396;p_501;e_22;501;Coleman, W. S.;22;21. Jahresausstellung (Künstlerhaus);1892;Coleman, W. S.;London
1397;p_502;e_18;502;Collart, Marie;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Collart, Marie;no value
1398;p_503;e_27;503;Collin, Raphael;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Collin, Raphael;Paris
1399;p_504;e_18;504;Collingwood, William;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Collingwood, William;no value
1400;p_505;e_16;505;Colombo, Soulaervise de;16;16. Jahresausstellung (Künstlerhaus);1886;Colombo, Soulaervise de;Milan
1401;p_506;e_29;506;Colton, W. R.;29;27. Jahresausstellung (Künstlerhaus);1900;Colton, W. R.;London
1402;p_507;e_24;507;Compton, Eduard;24;23. Jahresausstellung (Künstlerhaus);1895;Compton, Eduard;Feldafing
1403;p_508;e_29;508;Conder, Charles;29;27. Jahresausstellung (Künstlerhaus);1900;Conder, Charles;London
1404;p_528;e_4;528;Coudres, Ludwig des;4;4. Große Jahresausstellung (Künstlerhaus);1872;Condres, Ludwig des;Karlsruhe
1405;p_509;e_3;509;Conrad, Albert;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Conrad, Albert;Berlin
1406;p_509;e_14;509;Conrad, Albert;14;14. Jahresausstellung (Künstlerhaus);1884;Conrad, Albert;Berlin
1407;p_510;e_3;510;Conrad, C. E.;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Conrad, C. E.;Hildburghausen
1408;p_511;e_23;511;Conring, August von;23;22. Jahresausstellung (Künstlerhaus);1893;Conring, August von;Munich
1409;p_511;e_29;511;Conring, August von;29;27. Jahresausstellung (Künstlerhaus);1900;Conring, August von;Munich
1410;p_512;e_15;512;Conti, G.;15;15. Jahresausstellung (Künstlerhaus);1885;Conti, G.;Florence
1411;p_513;e_18;513;Conti, Tito;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Conti, Tito;no value
1412;p_513;e_23;513;Conti, Tito;23;22. Jahresausstellung (Künstlerhaus);1893;Conti, Tito;Florence
1413;p_514;e_18;514;Coosemans, Joseph Théodore;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Coosemans, Jos. Th.;no value
1414;p_3220;e_23;3220;Vilegas y Cordero, Ricardo;23;22. Jahresausstellung (Künstlerhaus);1893;Cordero, Ricardo V.;Rome
1415;p_515;e_11;515;Coremano, Ch.;11;11. Jahresausstellung (Künstlerhaus);1880;Coremano, Ch.;Paris
1416;p_516;e_1;516;Cornelius, Peter von;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Cornelius, Peter von;no value
1417;p_517;e_28;517;Coromaldi, Umberto;28;26. Jahresausstellung (Künstlerhaus);1899;Coromaldi, Umberto;Rome
1418;p_518;e_2;518;Corot, Jean Baptist;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Corot, Jean Baptist;Paris
1419;p_519;e_5;519;Corregio, Ludwig;5;5. Große Jahresausstellung (Künstlerhaus);1874;Corregio, Ludwig;Munich
1420;p_519;e_12;519;Corregio, Ludwig;12;12. Jahresausstellung (Künstlerhaus);1881;Corregio, Ludwig;Munich
1421;p_520;e_4;520;Corrodi, Arnold;4;4. Große Jahresausstellung (Künstlerhaus);1872;Corrodi, Arnold;Rome
1422;p_521;e_4;521;Corrodi, Sal.;4;4. Große Jahresausstellung (Künstlerhaus);1872;Corrodi, Sal.;Rome
1423;p_522;e_5;522;Cortés, A.;5;5. Große Jahresausstellung (Künstlerhaus);1874;Cortés, A.;Paris
1424;p_523;e_20;523;Cortese, Federico;20;19. Jahresausstellung (Künstlerhaus);1890;Cortese, Frederico;Naples
1425;p_524;e_15;524;Costa, Giovanni;15;15. Jahresausstellung (Künstlerhaus);1885;Costa, Giovanni;Florence
1426;p_524;e_18;524;Costa, Giovanni;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Costa, Giovanni;no value
1427;p_525;e_16;525;Costantini, G.;16;16. Jahresausstellung (Künstlerhaus);1886;Costantini, G.;Milan
1428;p_526;e_1;526;Costenoble, Karl;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Costenoble, Karl;Vienna
1429;p_526;e_5;526;Costenoble, Karl;5;5. Große Jahresausstellung (Künstlerhaus);1874;Costenoble, Karl;Vienna
1430;p_526;e_7;526;Costenoble, Karl;7;7. Große Jahresausstellung (Künstlerhaus);1876;Costenoble, Karl;Vienna
1431;p_526;e_8;526;Costenoble, Karl;8;8. Große Jahresausstellung (Künstlerhaus);1877;Costenoble, Karl;Vienna
1432;p_526;e_10;526;Costenoble, Karl;10;10. Große Jahresausstellung (Künstlerhaus);1879;Costenoble, Karl;Vienna
1433;p_526;e_12;526;Costenoble, Karl;12;12. Jahresausstellung (Künstlerhaus);1881;Costenoble, Karl;Vienna
1434;p_526;e_16;526;Costenoble, Karl;16;16. Jahresausstellung (Künstlerhaus);1886;Costenoble, Karl;Vienna
1435;p_527;e_4;527;Couder, A.;4;4. Große Jahresausstellung (Künstlerhaus);1872;Couder, A.;Paris
1436;p_529;e_9;529;Courant, M.;9;9. Große Jahresausstellung (Künstlerhaus);1878;Courant, M.;Paris
1437;p_530;e_4;530;Courbet, Gustave;4;4. Große Jahresausstellung (Künstlerhaus);1872;Courbet, Gustave;Paris
1438;p_531;e_18;531;Couriard, Pauline;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Couriard, Pauline;no value
1439;p_532;e_18;532;Courtens, Franz;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Courtens, Franz;no value
1440;p_532;e_19;532;Courtens, Franz;19;18. Jahresausstellung (Künstlerhaus);1889;Courtens, Franz;Brussels
1441;p_532;e_22;532;Courtens, Franz;22;21. Jahresausstellung (Künstlerhaus);1892;Courtens, Franz;Brussels
1442;p_532;e_24;532;Courtens, Franz;24;23. Jahresausstellung (Künstlerhaus);1895;Courtens, Franz;Brussels
1443;p_532;e_26;532;Courtens, Franz;26;25. Jahresausstellung (Künstlerhaus);1897;Courtens, Franz;Brussels
1444;p_532;e_27;532;Courtens, Franz;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Courtens, Franz;Brussels
1445;p_532;e_29;532;Courtens, Franz;29;27. Jahresausstellung (Künstlerhaus);1900;Courtens, Franz;Brussels
1446;p_533;e_11;533;Courtry, Charles Louis;11;11. Jahresausstellung (Künstlerhaus);1880;Courtry, Charles Louis;Paris
1447;p_534;e_4;534;Couture, Thomas;4;4. Große Jahresausstellung (Künstlerhaus);1872;Couture, Thomas;Paris
1448;p_534;e_8;534;Couture, Thomas;8;8. Große Jahresausstellung (Künstlerhaus);1877;Couture, Thomas;Paris
1449;p_535;e_4;535;Couturier;4;4. Große Jahresausstellung (Künstlerhaus);1872;Couturier;Paris
1450;p_536;e_15;536;Covesnon, Giovanni;15;15. Jahresausstellung (Künstlerhaus);1885;Covesnon, Giovanni;Rome
1451;p_178;e_3;178;Bayer, Heinrich;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Bayer, Heinrich;Wroc?aw
1452;p_538;e_8;538;Cramer, Alphons von;8;8. Große Jahresausstellung (Künstlerhaus);1877;Cramer, A. von;Düsseldorf
1453;p_539;e_19;539;Cramer, Helene;19;18. Jahresausstellung (Künstlerhaus);1889;Cramer, Helene;Hamburg
1454;p_539;e_20;539;Cramer, Helene;20;19. Jahresausstellung (Künstlerhaus);1890;Cramer, Helene;Hamburg
1455;p_539;e_21;539;Cramer, Helene;21;20. Jahresausstellung (Künstlerhaus);1891;Cramer, Helene;Hamburg
1456;p_539;e_23;539;Cramer, Helene;23;22. Jahresausstellung (Künstlerhaus);1893;Cramer, Helene;Hamburg
1457;p_539;e_24;539;Cramer, Helene;24;23. Jahresausstellung (Künstlerhaus);1895;Cramer, Helene;Hamburg
1458;p_540;e_20;540;Cramer, Molly;20;19. Jahresausstellung (Künstlerhaus);1890;Cramer, Molly;Hamburg
1459;p_540;e_21;540;Cramer, Molly;21;20. Jahresausstellung (Künstlerhaus);1891;Cramer, Molly;Hamburg
1460;p_540;e_22;540;Cramer, Molly;22;21. Jahresausstellung (Künstlerhaus);1892;Cramer, Molly;Hamburg
1461;p_540;e_23;540;Cramer, Molly;23;22. Jahresausstellung (Künstlerhaus);1893;Cramer, Molly;Hamburg
1462;p_540;e_24;540;Cramer, Molly;24;23. Jahresausstellung (Künstlerhaus);1895;Cramer, Molly;Hamburg
1463;p_541;e_27;541;Crane, Walter;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Crane, Walter;London
1464;p_541;e_28;541;Crane, Walter;28;26. Jahresausstellung (Künstlerhaus);1899;Crane, Walter;London
1465;p_542;e_19;542;Crespi, Enrico;19;18. Jahresausstellung (Künstlerhaus);1889;Crespi, Enrico;Milan
1466;p_543;e_18;543;Croegaert, Georges;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Croegaert, Georges;no value
1467;p_544;e_18;544;Crola, Hugo;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Crola, Hugo;no value
1468;p_544;e_21;544;Crola, Hugo;21;20. Jahresausstellung (Künstlerhaus);1891;Crola, Hugo;Düsseldorf
1469;p_538;e_2;538;Cramer, Alphons von;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Cromer, A. von;Düsseldorf
1470;p_545;e_18;545;Csányi, Gizella;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Csányi, Gizella;no value
1471;p_546;e_23;546;Csok, Stephan;23;22. Jahresausstellung (Künstlerhaus);1893;Csok, Stephan;Munich
1472;p_547;e_3;547;Cynk, Florian;3;3. Große Internationale Kunstausstellung (Künstlerhaus);1871;Cynk, Florian;Kraków
1473;p_548;e_4;548;Czachorski, Ladislaus;4;4. Große Jahresausstellung (Künstlerhaus);1872;Czachorski, F.;Munich
1474;p_549;e_18;549;Czermak, Jaroslaw;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Czermak, Jaroslaw;no value
1475;p_550;e_29;550;Da Costa, John;29;27. Jahresausstellung (Künstlerhaus);1900;Da Costa, John;London
1476;p_551;e_14;551;Da Molin, Oreste;14;14. Jahresausstellung (Künstlerhaus);1884;Da Molin, Orento;Venice
1477;p_552;e_19;552;Da Rios, Liugi;19;18. Jahresausstellung (Künstlerhaus);1889;Da Rios, Liugi;Venice
1478;p_553;e_18;553;Dadd, Frank;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Dadd, Frank;no value
1479;p_554;e_18;554;Daffinger, Moritz Michael;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Daffinger, Moritz Michael;no value
1480;p_555;e_22;555;Dagnan Bouvert, Adolphe;22;21. Jahresausstellung (Künstlerhaus);1892;Dagnan Bouvert, Adolphe;Paris
1481;p_556;e_18;556;Dahl, Hans;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Dahl, Hans;no value
1482;p_557;e_24;557;D'Alheim;24;23. Jahresausstellung (Künstlerhaus);1895;D'Alheim;Paris
1483;p_558;e_17;558;Dall'Oca Bianca, Angelo;17;17. Jahresausstellung (Künstlerhaus);1887;Dall'Oca Bianca, Angelo;Verona
1484;p_558;e_18;558;Dall'Oca Bianca, Angelo;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Dall'Oca Bianca, Angelo;no value
1485;p_558;e_23;558;Dall'Oca Bianca, Angelo;23;22. Jahresausstellung (Künstlerhaus);1893;Dall'Oca Bianca, Angelo;Munich
1486;p_558;e_23;558;Dall'Oca Bianca, Angelo;23;22. Jahresausstellung (Künstlerhaus);1893;Dall'Oca Bianca, Angelo;Verona
1487;p_558;e_26;558;Dall'Oca Bianca, Angelo;26;25. Jahresausstellung (Künstlerhaus);1897;Dall'Oca Bianca, Angelo;Verona
1488;p_558;e_29;558;Dall'Oca Bianca, Angelo;29;27. Jahresausstellung (Künstlerhaus);1900;Dall'Oca Bianca, Angelo;Verona
1489;p_559;e_23;559;Dammeier, Rudolf;23;22. Jahresausstellung (Künstlerhaus);1893;Dammeier, Rudolf;Munich
1490;p_559;e_24;559;Dammeier, Rudolf;24;23. Jahresausstellung (Künstlerhaus);1895;Dammeier, Rudolf;Berlin
1491;p_559;e_28;559;Dammeier, Rudolf;28;26. Jahresausstellung (Künstlerhaus);1899;Dammeier, Rudolf;Berlin
1492;p_560;e_14;560;d'Ancona, Vito;14;14. Jahresausstellung (Künstlerhaus);1884;d'Ancona, Vita;Florence
1493;p_561;e_11;561;Danguin, L.;11;11. Jahresausstellung (Künstlerhaus);1880;Danguin, L.;Paris
1494;p_340;e_1;340;Brehmer, Emil;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Brehmer, Emil;Wroc?aw
1495;p_563;e_27;563;Dannat, William Turner;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Dannat, William T.;Paris
1496;p_564;e_1;564;Danquin;1;1. Große Internationale Kunstausstellung (Künstlerhaus);1869;Danquin;Paris
1497;p_340;e_2;340;Brehmer, Emil;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Brehmer, Emil;Wroc?aw
1498;p_566;e_7;566;Danz, Robert;7;7. Große Jahresausstellung (Künstlerhaus);1876;Danz, Robert;Weimar
1499;p_566;e_8;566;Danz, Robert;8;8. Große Jahresausstellung (Künstlerhaus);1877;Danz, Robert;Weimar
1500;p_566;e_9;566;Danz, Robert;9;9. Große Jahresausstellung (Künstlerhaus);1878;Danz, Robert;Weimar
1501;p_567;e_27;567;Dargen, Ernst;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Dargen, Ernst;Berlin
1502;p_567;e_28;567;Dargen, Ernst;28;26. Jahresausstellung (Künstlerhaus);1899;Dargen, Ernst;Berlin
1503;p_568;e_4;568;Darnaut-Fix, Hugo;4;4. Große Jahresausstellung (Künstlerhaus);1872;Darnaut-Fix, Hugo;Vienna
1504;p_568;e_8;568;Darnaut-Fix, Hugo;8;8. Große Jahresausstellung (Künstlerhaus);1877;Darnaut-Fix, Hugo;Vienna
1505;p_568;e_9;568;Darnaut-Fix, Hugo;9;9. Große Jahresausstellung (Künstlerhaus);1878;Darnaut-Fix, Hugo;Vienna
1506;p_568;e_10;568;Darnaut-Fix, Hugo;10;10. Große Jahresausstellung (Künstlerhaus);1879;Darnaut-Fix, Hugo;Vienna
1507;p_568;e_11;568;Darnaut-Fix, Hugo;11;11. Jahresausstellung (Künstlerhaus);1880;Darnaut-Fix, Hugo;Vienna
1508;p_568;e_12;568;Darnaut-Fix, Hugo;12;12. Jahresausstellung (Künstlerhaus);1881;Darnaut-Fix, Hugo;Vienna
1509;p_568;e_13;568;Darnaut-Fix, Hugo;13;13. Jahresausstellung (Künstlerhaus);1883;Darnaut-Fix, Hugo;Vienna
1510;p_568;e_14;568;Darnaut-Fix, Hugo;14;14. Jahresausstellung (Künstlerhaus);1884;Darnaut-Fix, Hugo;Vienna
1511;p_568;e_15;568;Darnaut-Fix, Hugo;15;15. Jahresausstellung (Künstlerhaus);1885;Darnaut-Fix, Hugo;Vienna
1512;p_568;e_16;568;Darnaut-Fix, Hugo;16;16. Jahresausstellung (Künstlerhaus);1886;Darnaut-Fix, Hugo;Vienna
1513;p_568;e_17;568;Darnaut-Fix, Hugo;17;17. Jahresausstellung (Künstlerhaus);1887;Darnaut-Fix, Hugo;Vienna
1514;p_568;e_18;568;Darnaut-Fix, Hugo;18;Jubiläums-Kunstausstellung 1888 (Künstlerhaus);1888;Darnaut-Fix, Hugo;no value
1515;p_568;e_19;568;Darnaut-Fix, Hugo;19;18. Jahresausstellung (Künstlerhaus);1889;Darnaut-Fix, Hugo;Vienna
1516;p_568;e_20;568;Darnaut-Fix, Hugo;20;19. Jahresausstellung (Künstlerhaus);1890;Darnaut-Fix, Hugo;Vienna
1517;p_568;e_21;568;Darnaut-Fix, Hugo;21;20. Jahresausstellung (Künstlerhaus);1891;Darnaut-Fix, Hugo;Vienna
1518;p_568;e_22;568;Darnaut-Fix, Hugo;22;21. Jahresausstellung (Künstlerhaus);1892;Darnaut-Fix, Hugo;Vienna
1519;p_568;e_23;568;Darnaut-Fix, Hugo;23;22. Jahresausstellung (Künstlerhaus);1893;Darnaut-Fix, Hugo;Vienna
1520;p_568;e_24;568;Darnaut-Fix, Hugo;24;23. Jahresausstellung (Künstlerhaus);1895;Darnaut-Fix, Hugo;Vienna
1521;p_568;e_25;568;Darnaut-Fix, Hugo;25;24. Jahresausstellung (Künstlerhaus);1896;Darnaut-Fix, Hugo;Vienna
1522;p_568;e_26;568;Darnaut-Fix, Hugo;26;25. Jahresausstellung (Künstlerhaus);1897;Darnaut-Fix, Hugo;Vienna
1523;p_568;e_27;568;Darnaut-Fix, Hugo;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Darnaut-Fix, Hugo;Vienna
1524;p_568;e_28;568;Darnaut-Fix, Hugo;28;26. Jahresausstellung (Künstlerhaus);1899;Darnaut-Fix, Hugo;Vienna
1525;p_340;e_15;340;Brehmer, Emil;15;15. Jahresausstellung (Künstlerhaus);1885;Brehmer, Emil;Wroc?aw
1526;p_570;e_27;570;Dasio, Ludwig;27;Jubiläums-Kunstausstellung 1898 (Künstlerhaus);1898;Dasio, Ludwig;Munich
1527;p_571;e_10;571;Daubigny, Carl Franz;10;10. Große Jahresausstellung (Künstlerhaus);1879;Daubigny, C;no value
1528;p_571;e_2;571;Daubigny, Carl Franz;2;2. Große Internationale Kunstausstellung (Künstlerhaus);1870;Daubigny, Carl Franz;Paris
